PF14845	beta-acetyl hexosaminidase like
PF11221	Subunit 21 of Mediator complex
PF07992	Pyridine nucleotide-disulphide oxidoreductase
PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF00305	Lipoxygenase
PF01477	PLAT/LH2 domain
PF03283	Pectinacetylesterase
PF05669	SOH1
PF02234	Cyclin-dependent kinase inhibitor
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase
PF03912	Psb28 protein
PF00385	Chromo (CHRromatin Organisation MOdifier) domain
PF03953	Tubulin C-terminal domain
PF00091	Tubulin/FtsZ family, GTPase domain
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF07690	Major Facilitator Superfamily
PF01541	GIY-YIG catalytic domain
PF00332	Glycosyl hydrolases family 17
PF07983	X8 domain
PF13639	Ring finger domain
PF02373	JmjC domain, hydroxylase
PF10497	Zinc-finger domain of monoamine-oxidase A repressor R1
PF00171	Aldehyde dehydrogenase family
PF00696	Amino acid kinase family
PF00271	Helicase conserved C-terminal domain
PF03368	Dicer dimerisation domain
PF00636	Ribonuclease III domain
PF00636	Ribonuclease III domain
PF02170	PAZ domain
PF00270	DEAD/DEAH box helicase
PF00439	Bromodomain
PF02469	Fasciclin domain
PF04782	Protein of unknown function (DUF632)
PF04783	Protein of unknown function (DUF630)
PF07496	CW-type Zinc Finger
PF04084	Origin recognition complex subunit 2
PF00134	Cyclin, N-terminal domain
PF02984	Cyclin, C-terminal domain
PF02179	BAG domain
PF00069	Protein kinase domain
PF14308	X-domain of DnaJ-containing
PF00226	DnaJ domain
PF12796	Ankyrin repeats (3 copies)
PF00169	PH domain
PF01412	Putative GTPase activating protein for Arf
PF04885	Stigma-specific protein, Stig1
PF00514	Armadillo/beta-catenin-like repeat
PF00892	EamA-like transporter family
PF16845	Aspartic acid proteinase inhibitor
PF13091	PLD-like domain
PF00010	Helix-loop-helix DNA-binding domain
PF04511	Der1-like family
PF13639	Ring finger domain
PF04571	lipin, N-terminal conserved region
PF08235	LNS2 (Lipin/Ned1/Smp2)
PF16876	Lipin/Ned1/Smp2 multi-domain protein middle domain
PF02148	Zn-finger in ubiquitin-hydrolases and other protein
PF17807	Variant UBP zinc finger
PF00627	UBA/TS-N domain
PF00627	UBA/TS-N domain
PF00443	Ubiquitin carboxyl-terminal hydrolase
PF04564	U-box domain
PF07859	alpha/beta hydrolase fold
PF03514	GRAS domain family
PF18511	F-box
PF18791	Transport inhibitor response 1 protein domain
PF00274	Fructose-bisphosphate aldolase class-I
PF12874	Zinc-finger of C2H2 type
PF02365	No apical meristem (NAM) protein
PF00481	Protein phosphatase 2C
PF03171	2OG-Fe(II) oxygenase superfamily
PF06650	SHR-binding domain of vacuolar-sorting associated protein 13
PF16909	Vacuolar-sorting-associated 13 protein C-terminal
PF16969	RNA-binding signal recognition particle 68
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF01453	D-mannose binding lectin
PF00069	Protein kinase domain
PF00282	Pyridoxal-dependent decarboxylase conserved domain
PF03016	Exostosin family
PF01585	G-patch domain
PF01501	Glycosyl transferase family 8
PF01501	Glycosyl transferase family 8
PF08263	Leucine rich repeat N-terminal domain
PF07714	Protein tyrosine kinase
PF03109	ABC1 family
PF11250	Fantastic Four meristem regulator
PF04178	Got1/Sft2-like family
PF02298	Plastocyanin-like domain
PF00067	Cytochrome P450
PF11955	Plant organelle RNA recognition domain
PF14381	Ethylene-responsive protein kinase Le-CTR1
PF07714	Protein tyrosine kinase
PF13906	C-terminus of AA_permease
PF13520	Amino acid permease
PF07891	Protein of unknown function (DUF1666)
PF00505	HMG (high mobility group) box
PF08246	Cathepsin propeptide inhibitor domain (I29)
PF00112	Papain family cysteine protease
PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
PF03145	Seven in absentia protein family
PF00071	Ras family
PF01370	NAD dependent epimerase/dehydratase family
PF10189	Integrator complex subunit 3
PF13174	Tetratricopeptide repeat
PF13414	TPR repeat
PF14559	Tetratricopeptide repeat
PF01967	MoaC family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF12854	PPR repeat
PF04819	Family of unknown function (DUF716)
PF00931	NB-ARC domain
PF04031	Las1-like
PF00025	ADP-ribosylation factor family
PF04136	Sec34-like family
PF00931	NB-ARC domain
PF00931	NB-ARC domain
PF03134	TB2/DP1, HVA22 family
PF00620	RhoGAP domain
PF05623	Protein of unknown function (DUF789)
PF13920	Zinc finger, C3HC4 type (RING finger)
PF03208	PRA1 family protein
PF00011	Hsp20/alpha crystallin family
PF00389	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
PF01501	Glycosyl transferase family 8
PF02362	B3 DNA binding domain
PF02362	B3 DNA binding domain
PF14683	Polysaccharide lyase family 4, domain III
PF14686	Polysaccharide lyase family 4, domain II
PF06045	Rhamnogalacturonate lyase family
PF07716	Basic region leucine zipper
PF12767	Transcriptional regulator of RNA polII, SAGA, subunit
PF14223	gag-polypeptide of LTR copia-type
PF01145	SPFH domain / Band 7 family
PF03226	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
PF04061	ORMDL family
PF00069	Protein kinase domain
PF00168	C2 domain
PF00168	C2 domain
PF17047	Synaptotagmin-like mitochondrial-lipid-binding domain
PF03181	BURP domain
PF06839	GRF zinc finger
PF06470	SMC proteins Flexible Hinge Domain
PF02463	RecF/RecN/SMC N terminal domain
PF00847	AP2 domain
PF01501	Glycosyl transferase family 8
PF00106	short chain dehydrogenase
PF02115	RHO protein GDP dissociation inhibitor
PF08263	Leucine rich repeat N-terminal domain
PF00560	Leucine Rich Repeat
PF03918	Cytochrome C biogenesis protein
PF00249	Myb-like DNA-binding domain
PF00072	Response regulator receiver domain
PF00657	GDSL-like Lipase/Acylhydrolase
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF02535	ZIP Zinc transporter
PF04852	Protein of unknown function (DUF640)
PF12854	PPR repeat
PF12854	PPR repeat
PF12854	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF00125	Core histone H2A/H2B/H3/H4
PF14008	Iron/zinc purple acid phosphatase-like protein C
PF17808	Fn3-like domain from Purple Acid Phosphatase
PF16656	Purple acid Phosphatase, N-terminal domain
PF00149	Calcineurin-like phosphoesterase
PF01373	Glycosyl hydrolase family 14
PF07859	alpha/beta hydrolase fold
PF00931	NB-ARC domain
PF07992	Pyridine nucleotide-disulphide oxidoreductase
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase
PF14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
PF07983	X8 domain
PF12796	Ankyrin repeats (3 copies)
PF12796	Ankyrin repeats (3 copies)
PF00023	Ankyrin repeat
PF05553	Cotton fibre expressed protein
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13812	Pentatricopeptide repeat domain
PF02574	Homocysteine S-methyltransferase
PF08241	Methyltransferase domain
PF01058	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF01058	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF04116	Fatty acid hydroxylase superfamily
PF12076	WAX2 C-terminal domain
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF04116	Fatty acid hydroxylase superfamily
PF02636	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF03547	Membrane transport protein
PF06549	Protein of unknown function (DUF1118)
PF00481	Protein phosphatase 2C
PF14111	Domain of unknown function (DUF4283)
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF00855	PWWP domain
PF01566	Natural resistance-associated macrophage protein
PF00833	Ribosomal S17
PF14368	Probable lipid transfer
PF00069	Protein kinase domain
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF04833	COBRA-like protein
PF03040	CemA family
PF02891	MIZ/SP-RING zinc finger
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF00221	Aromatic amino acid lyase
PF00847	AP2 domain
PF10160	Predicted membrane protein
PF03514	GRAS domain family
PF01694	Rhomboid family
PF03169	OPT oligopeptide transporter protein
PF12971	Alpha-N-acetylglucosaminidase (NAGLU) N-terminal domain
PF12972	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain
PF05089	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain
PF16796	Microtubule binding
PF00225	Kinesin motor domain
PF04564	U-box domain
PF00067	Cytochrome P450
PF05605	Drought induced 19 protein (Di19), zinc-binding
PF14571	Stress-induced protein Di19, C-terminal
PF12697	Alpha/beta hydrolase family
PF00538	linker histone H1 and H5 family
PF13639	Ring finger domain
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF03473	MOSC domain
PF03476	MOSC N-terminal beta barrel domain
PF12315	Protein DA1
PF00270	DEAD/DEAH box helicase
PF00271	Helicase conserved C-terminal domain
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
PF11421	ATP synthase F1 beta subunit
PF02874	ATP synthase alpha/beta family, beta-barrel domain
PF03398	Regulator of Vps4 activity in the MVB pathway
PF06974	Protein of unknown function (DUF1298)
PF01585	G-patch domain
PF07714	Protein tyrosine kinase
PF07227	PHD - plant homeodomain finger protein
PF16312	Coiled-coil region of Oberon
PF13639	Ring finger domain
PF00067	Cytochrome P450
PF18791	Transport inhibitor response 1 protein domain
PF18511	F-box
PF09341	Transcription factor Pcc1
PF04844	Transcriptional repressor, ovate
PF00924	Mechanosensitive ion channel
PF04281	Mitochondrial import receptor subunit Tom22
PF03381	LEM3 (ligand-effect modulator 3) family / CDC50 family
PF06814	Lung seven transmembrane receptor
PF10950	Organ specific protein
PF00071	Ras family
PF01095	Pectinesterase
PF00069	Protein kinase domain
PF08263	Leucine rich repeat N-terminal domain
PF12697	Alpha/beta hydrolase family
PF10561	Uncharacterised protein family UPF0565
PF17144	Ribosomal large subunit proteins 60S L5, and 50S L18
PF14204	Ribosomal L18 C-terminal region
PF01357	Pollen allergen
PF03330	Lytic transglycolase
PF02358	Trehalose-phosphatase
PF03834	Binding domain of DNA repair protein Ercc1 (rad10/Swi10)
PF00106	short chain dehydrogenase
PF00332	Glycosyl hydrolases family 17
PF02365	No apical meristem (NAM) protein
PF00168	C2 domain
PF00141	Peroxidase
PF00005	ABC transporter
PF00118	TCP-1/cpn60 chaperonin family
PF03153	Transcription factor IIA, alpha/beta subunit
PF03168	Late embryogenesis abundant protein
PF03937	Flavinator of succinate dehydrogenase
PF01490	Transmembrane amino acid transporter protein
PF02042	RWP-RK domain
PF00564	PB1 domain
PF02519	Auxin responsive protein
PF12609	Wound-induced protein
PF11820	Protein of unknown function (DUF3339)
PF00646	F-box domain
PF02298	Plastocyanin-like domain
PF14661	HAUS augmin-like complex subunit 6 N-terminus
PF01926	50S ribosome-binding GTPase
PF03208	PRA1 family protein
PF01381	Helix-turn-helix
PF08523	Multiprotein bridging factor 1
PF00067	Cytochrome P450
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF00106	short chain dehydrogenase
PF14111	Domain of unknown function (DUF4283)
PF06839	GRF zinc finger
PF01907	Ribosomal protein L37e
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00221	Aromatic amino acid lyase
PF00931	NB-ARC domain
PF05368	NmrA-like family
PF00307	Calponin homology (CH) domain
PF00307	Calponin homology (CH) domain
PF00307	Calponin homology (CH) domain
PF00307	Calponin homology (CH) domain
PF12348	CLASP N terminal
PF01086	Clathrin light chain
PF07526	Associated with HOX
PF05920	Homeobox KN domain
PF16211	C-terminus of histone H2A
PF00125	Core histone H2A/H2B/H3/H4
PF00702	haloacid dehalogenase-like hydrolase
PF00690	Cation transporter/ATPase, N-terminus
PF00122	E1-E2 ATPase
PF00010	Helix-loop-helix DNA-binding domain
PF13923	Zinc finger, C3HC4 type (RING finger)
PF02190	ATP-dependent protease La (LON) substrate-binding domain
PF00106	short chain dehydrogenase
PF13967	Late exocytosis, associated with Golgi transport
PF02714	Calcium-dependent channel, 7TM region, putative phosphate
PF14703	Cytosolic domain of 10TM putative phosphate transporter
PF03145	Seven in absentia protein family
PF17181	Epidermal patterning factor proteins
PF00355	Rieske [2Fe-2S] domain
PF08417	Pheophorbide a oxygenase
PF04043	Plant invertase/pectin methylesterase inhibitor
PF00481	Protein phosphatase 2C
PF13639	Ring finger domain
PF03030	Inorganic H+ pyrophosphatase
PF06364	Protein of unknown function (DUF1068)
PF06364	Protein of unknown function (DUF1068)
PF00782	Dual specificity phosphatase, catalytic domain
PF00385	Chromo (CHRromatin Organisation MOdifier) domain
PF08284	Retroviral aspartyl protease
PF14111	Domain of unknown function (DUF4283)
PF13347	MFS/sugar transport protein
PF13181	Tetratricopeptide repeat
PF00155	Aminotransferase class I and II
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF13920	Zinc finger, C3HC4 type (RING finger)
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13812	Pentatricopeptide repeat domain
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF16135	TPL-binding domain in jasmonate signalling
PF02136	Nuclear transport factor 2 (NTF2) domain
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13639	Ring finger domain
PF14369	zinc-ribbon
PF00956	Nucleosome assembly protein (NAP)
PF00956	Nucleosome assembly protein (NAP)
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01566	Natural resistance-associated macrophage protein
PF00067	Cytochrome P450
PF13639	Ring finger domain
PF03255	Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
PF00931	NB-ARC domain
PF01789	PsbP
PF00249	Myb-like DNA-binding domain
PF00072	Response regulator receiver domain
PF00464	Serine hydroxymethyltransferase
PF03634	TCP family transcription factor
PF03381	LEM3 (ligand-effect modulator 3) family / CDC50 family
PF07714	Protein tyrosine kinase
PF02536	mTERF
PF02536	mTERF
PF01157	Ribosomal protein L21e
PF16719	SAWADEE domain
PF00293	NUDIX domain
PF02977	Carboxypeptidase A inhibitor
PF01357	Pollen allergen
PF03330	Lytic transglycolase
PF03479	Plants and Prokaryotes Conserved (PCC) domain
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF02519	Auxin responsive protein
PF09331	Domain of unknown function (DUF1985)
PF12041	Transcriptional regulator DELLA protein N terminal
PF14111	Domain of unknown function (DUF4283)
PF02230	Phospholipase/Carboxylesterase
PF00849	RNA pseudouridylate synthase
PF07992	Pyridine nucleotide-disulphide oxidoreductase
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF04209	homogentisate 1,2-dioxygenase
PF00154	recA bacterial DNA recombination protein
PF02713	Domain of unknown function DUF220
PF00139	Legume lectin domain
PF00069	Protein kinase domain
PF02731	SKIP/SNW domain
PF00632	HECT-domain (ubiquitin-transferase)
PF03171	2OG-Fe(II) oxygenase superfamily
PF14383	DUF761-associated sequence motif
PF14309	Domain of unknown function (DUF4378)
PF06886	Targeting protein for Xklp2 (TPX2)
PF14806	Coatomer beta subunit appendage platform
PF01602	Adaptin N terminal region
PF07718	Coatomer beta C-terminal region
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF00561	alpha/beta hydrolase fold
PF09331	Domain of unknown function (DUF1985)
PF02365	No apical meristem (NAM) protein
PF02362	B3 DNA binding domain
PF06749	Protein of unknown function (DUF1218)
PF04142	Nucleotide-sugar transporter
PF02298	Plastocyanin-like domain
PF01928	CYTH domain
PF00485	Phosphoribulokinase / Uridine kinase family
PF17919	RNase H-like domain found in reverse transcriptase
PF17919	RNase H-like domain found in reverse transcriptase
PF04749	PLAC8 family
PF11204	Protein of unknown function (DUF2985)
PF01959	3-dehydroquinate synthase II
PF00917	MATH domain
PF00917	MATH domain
PF03737	Aldolase/RraA
PF14111	Domain of unknown function (DUF4283)
PF08063	PADR1 (NUC008) domain
PF05406	WGR domain
PF02877	Poly(ADP-ribose) polymerase, regulatory domain
PF00644	Poly(ADP-ribose) polymerase catalytic domain
PF00533	BRCA1 C Terminus (BRCT) domain
PF01585	G-patch domain
PF16900	Replication protein A OB domain
PF04057	Replication factor-A protein 1, N-terminal domain
PF01336	OB-fold nucleic acid binding domain
PF08646	Replication factor-A C terminal domain
PF03514	GRAS domain family
PF13668	Ferritin-like domain
PF00190	Cupin
PF00190	Cupin
PF00098	Zinc knuckle
PF08241	Methyltransferase domain
PF01426	BAH domain
PF00628	PHD-finger
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF00391	PEP-utilising enzyme, mobile domain
PF02896	PEP-utilising enzyme, TIM barrel domain
PF00724	NADH:flavin oxidoreductase / NADH oxidase family
PF11707	Ribosome 60S biogenesis N-terminal
PF16201	Nucleolar pre-ribosomal-associated protein 1
PF00069	Protein kinase domain
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF13966	zinc-binding in reverse transcriptase
PF13456	Reverse transcriptase-like
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
